countrycode,countryname,adminone,adminlevel,population,date,datatype,fcs people,fcs prevalence,rcsi people,rcsi prevalence,health access people,health access prevalence,market access people,market access prevalence
#country+code,#country+name,#adm1+name,#meta+adminlevel,#population+total,#date,#data+type,#population+fcs,#indicator+fcs+prevalence,#population+rcsi,#indicator+rcsi+prevalence,#population+health_access,#indicator+health_access+prevalence,#population+market_access,#indicator+market_access+prevalence
MDG,Madagascar,Atsimo Atsinanana,subnational,1080117,2024-02-29,SURVEY,515705,0.4774529055648601,292618,0.270913243657863,108780,0.1007113118301073,180267,0.16689580850963368
MDG,Madagascar,Atsinanana,subnational,1527185,2024-02-29,SURVEY,423141,0.2770725223204785,485782,0.3180898188497137,89557,0.05864187445810488,332634,0.21780858245726614
MDG,Madagascar,Betsiboka,subnational,352773,2024-02-29,SURVEY,94934,0.2691078965793867,120631,0.341950772876609,18295,0.05186054488297007,36744,0.10415763111122447
MDG,Madagascar,Boeny,subnational,961100,2024-02-29,SURVEY,284957,0.2964904796587244,284425,0.29593694724794506,108089,0.11246384351264176,106934,0.11126209551555509
MDG,Madagascar,Bongolava,subnational,549694,2024-02-29,SURVEY,107112,0.19485750253777556,144410,0.2627097985424618,17000,0.03092628789836078,45222,0.08226756419645123
MDG,Madagascar,Diana,subnational,841329,2024-02-29,SURVEY,188978,0.22461843107749763,174616,0.20754782017498508,100048,0.11891661882569125,55120,0.06551536015044505
MDG,Madagascar,Haute Matsiatra,subnational,1441255,2024-02-29,SURVEY,683192,0.47402576226968857,487145,0.3380005620101925,173757,0.12055951236942804,91267,0.06332465923559928
MDG,Madagascar,Ihorombe,subnational,375351,2024-02-29,SURVEY,127761,0.34037740674728456,97264,0.2591281227437785,24538,0.06537350324150974,37625,0.10023950915276633
MDG,Madagascar,Itasy,subnational,880767,2024-02-29,SURVEY,227829,0.2586711354989458,243934,0.27695633464923186,32338,0.03671572985114147,55114,0.06257498687598985
MDG,Madagascar,Melaky,subnational,348053,2024-02-29,SURVEY,107033,0.3075192571246333,101399,0.2913320672426326,10829,0.031113071383382516,30450,0.08748666713115619
MDG,Madagascar,Menabe,subnational,711639,2024-02-29,SURVEY,190707,0.26798278340563125,229600,0.32263549355782917,86294,0.12126092021376007,91751,0.1289291340131724
MDG,Madagascar,Sava,subnational,1178796,2024-02-29,SURVEY,380569,0.3228455135579015,241422,0.2048038846416174,77847,0.06603944950909187,157005,0.1331909846996427
MDG,Madagascar,Sofia,subnational,1498769,2024-02-29,SURVEY,506945,0.3382409163787081,358367,0.2391075609383434,83370,0.05562563342917255,156658,0.1045245509202263
MDG,Madagascar,Vakinankaratra,subnational,2167330,2024-02-29,SURVEY,637496,0.294138871330162,614058,0.28332464368600996,195232,0.09007952576193637,294622,0.13593776674525798
MDG,Madagascar,Vatovavy Fitovinany,subnational,1702391,2024-02-29,SURVEY,851922,0.5004267527260189,547286,0.32148078790360146,157980,0.09279890213117994,400293,0.2351357590588766
MDG,Madagascar,Alaotra Mangoro,subnational,1234447,2024-02-28,SURVEY,265722,0.21525590001028802,252823,0.20480668671883037,41716,0.03379327275419716,109880,0.08901152579900239
MDG,Madagascar,Amoron I Mania,subnational,859365,2024-02-28,SURVEY,365964,0.4258539735735107,288641,0.3358770720241108,45219,0.0526191008078105,73939,0.08603911887719506
MDG,Madagascar,Analamanga,subnational,4024795,2024-02-28,SURVEY,1055904,0.2623497594287411,1178906,0.2929108190603497,443552,0.11020486757710642,413499,0.10273790342116804
MDG,Madagascar,Analanjirofo,subnational,1244087,2024-02-28,SURVEY,261716,0.21036792442972235,243557,0.19577167834725384,63114,0.05073115847558096,73503,0.05908185729680621
MDG,Madagascar,Androy,subnational,882088,2024-02-28,SURVEY,400609,0.4541599024133647,324139,0.36746787168627165,112985,0.1280881272616791,269739,0.30579602035171094
MDG,Madagascar,Anosy,subnational,807418,2024-02-28,SURVEY,386663,0.4788882586219282,410583,0.5085135580331377,65666,0.0813283825725956,131341,0.16266791178794626
MDG,Madagascar,Atsimo Andrefana,subnational,1582561,2024-02-28,SURVEY,497471,0.31434554497425377,653184,0.4127385926987964,66706,0.042150670129366685,172715,0.1091363934786716
MDG,Madagascar,Atsimo Atsinanana,subnational,1080117,2024-02-28,SURVEY,509490,0.4716988992859107,305498,0.2828378777484291,106983,0.09904758336680587,176167,0.16309992343422056
MDG,Madagascar,Atsinanana,subnational,1527185,2024-02-28,SURVEY,416912,0.2729937761305932,457663,0.2996775112379967,90724,0.0594060135365448,300049,0.19647194020370812
MDG,Madagascar,Betsiboka,subnational,352773,2024-02-28,SURVEY,96653,0.27398071847902195,122830,0.3481842431251825,18279,0.051815169211937774,37408,0.10603986132725578
MDG,Madagascar,Boeny,subnational,961100,2024-02-28,SURVEY,284957,0.2964904796587244,284425,0.29593694724794506,108089,0.11246384351264176,106934,0.11126209551555509
MDG,Madagascar,Bongolava,subnational,549694,2024-02-28,SURVEY,107112,0.19485750253777556,144410,0.2627097985424618,17000,0.03092628789836078,45222,0.08226756419645123
MDG,Madagascar,Diana,subnational,841329,2024-02-28,SURVEY,187290,0.2226120815994694,172934,0.20554860227093089,99661,0.11845663230436605,55283,0.06570913400108638
MDG,Madagascar,Haute Matsiatra,subnational,1441255,2024-02-28,SURVEY,695108,0.4822935566572189,482549,0.33481167454752975,172859,0.11993644427946479,95121,0.06599871047365566
MDG,Madagascar,Ihorombe,subnational,375351,2024-02-28,SURVEY,127761,0.34037740674728456,97264,0.2591281227437785,24538,0.06537350324150974,37625,0.10023950915276633
MDG,Madagascar,Itasy,subnational,880767,2024-02-28,SURVEY,230611,0.26182974611900767,246116,0.27943372083649815,33046,0.03751957851418289,54350,0.06170759838300583
MDG,Madagascar,Melaky,subnational,348053,2024-02-28,SURVEY,102668,0.29497806368570306,97186,0.27922758890169025,5677,0.01631073917794276,25401,0.07298025720192113
MDG,Madagascar,Menabe,subnational,711639,2024-02-28,SURVEY,190707,0.26798278340563125,229600,0.32263549355782917,86294,0.12126092021376007,91751,0.1289291340131724
MDG,Madagascar,Sava,subnational,1178796,2024-02-28,SURVEY,380569,0.3228455135579015,241422,0.2048038846416174,77847,0.06603944950909187,157005,0.1331909846996427
MDG,Madagascar,Sofia,subnational,1498769,2024-02-28,SURVEY,506945,0.3382409163787081,358367,0.2391075609383434,83370,0.05562563342917255,156658,0.1045245509202263
MDG,Madagascar,Vakinankaratra,subnational,2167330,2024-02-28,SURVEY,637496,0.294138871330162,614058,0.28332464368600996,195232,0.09007952576193637,294622,0.13593776674525798
MDG,Madagascar,Vatovavy Fitovinany,subnational,1702391,2024-02-28,SURVEY,801722,0.4709388148786031,575726,0.3381867032896673,166759,0.09795574772428992,429162,0.2520936729576225
MDG,Madagascar,Alaotra Mangoro,subnational,1234447,2024-02-27,SURVEY,263547,0.21349397746521317,251346,0.20361019954684162,38953,0.03155503280513966,109946,0.08906493760123153
MDG,Madagascar,Amoron I Mania,subnational,859365,2024-02-27,SURVEY,360456,0.4194445899006825,293504,0.3415359015086721,45635,0.053103168692581686,74341,0.08650692348688473
MDG,Madagascar,Analamanga,subnational,4024795,2024-02-27,SURVEY,1055904,0.2623497594287411,1178906,0.2929108190603497,443552,0.11020486757710642,413499,0.10273790342116804
MDG,Madagascar,Analanjirofo,subnational,1244087,2024-02-27,SURVEY,261716,0.21036792442972235,243557,0.19577167834725384,63114,0.05073115847558096,73503,0.05908185729680621
MDG,Madagascar,Androy,subnational,882088,2024-02-27,SURVEY,393424,0.446014456607504,310578,0.3520941221284044,118118,0.1339072745576405,270264,0.30639119906403894
MDG,Madagascar,Anosy,subnational,807418,2024-02-27,SURVEY,341938,0.42349563670861934,404385,0.5008372367224907,73984,0.09163038499910413,135370,0.16765789219462535
MDG,Madagascar,Atsimo Andrefana,subnational,1582561,2024-02-27,SURVEY,454372,0.2871118396068145,669845,0.4232664649261545,64743,0.04091028775333801,166915,0.10547144786204134
MDG,Madagascar,Atsimo Atsinanana,subnational,1080117,2024-02-27,SURVEY,504133,0.4667392513959136,311107,0.2880308336967199,121514,0.11250077537896358,170787,0.15811898155477602
MDG,Madagascar,Atsinanana,subnational,1527185,2024-02-27,SURVEY,420389,0.2752705140503607,479994,0.3142998392467186,94762,0.062050086986982694,283734,0.18578888608780206
MDG,Madagascar,Betsiboka,subnational,352773,2024-02-27,SURVEY,97756,0.27710737499751964,124249,0.3522066598067312,18546,0.052572076868140805,38129,0.10808366853472347
MDG,Madagascar,Boeny,subnational,961100,2024-02-27,SURVEY,285109,0.2966486317760899,285202,0.2967453959005306,108004,0.11237540318385184,107144,0.11148059515138901
MDG,Madagascar,Bongolava,subnational,549694,2024-02-27,SURVEY,107112,0.19485750253777556,144410,0.2627097985424618,17000,0.03092628789836078,45222,0.08226756419645123
MDG,Madagascar,Diana,subnational,841329,2024-02-27,SURVEY,191472,0.2275827886593711,176055,0.20925820933309086,99266,0.11798713701774216,54541,0.06482718305419423
MDG,Madagascar,Haute Matsiatra,subnational,1441255,2024-02-27,SURVEY,694791,0.48207360945842337,488617,0.3390218941131167,167303,0.11608147066272104,94949,0.06587936348558388
MDG,Madagascar,Ihorombe,subnational,375351,2024-02-27,SURVEY,125943,0.3355339402319429,95500,0.2544285215704767,24273,0.06466748418040973,44030,0.11730353722249308
MDG,Madagascar,Itasy,subnational,880767,2024-02-27,SURVEY,236377,0.26837631291817243,252534,0.2867205515193008,33533,0.03807251721114481,55302,0.06278846224960807
MDG,Madagascar,Melaky,subnational,348053,2024-02-27,SURVEY,97131,0.2790695669912341,92245,0.2650314750914372,5342,0.015348241798233261,25794,0.07410938064548309
MDG,Madagascar,Menabe,subnational,711639,2024-02-27,SURVEY,188742,0.2652215519385531,229981,0.32317087736900313,86712,0.12184829667851255,91829,0.1290387401477434
MDG,Madagascar,Sava,subnational,1178796,2024-02-27,SURVEY,380569,0.3228455135579015,241422,0.2048038846416174,77847,0.06603944950909187,157005,0.1331909846996427
MDG,Madagascar,Sofia,subnational,1498769,2024-02-27,SURVEY,506945,0.3382409163787081,358367,0.2391075609383434,83370,0.05562563342917255,156658,0.1045245509202263
MDG,Madagascar,Vakinankaratra,subnational,2167330,2024-02-27,SURVEY,637496,0.294138871330162,614058,0.28332464368600996,195232,0.09007952576193637,294622,0.13593776674525798
MDG,Madagascar,Vatovavy Fitovinany,subnational,1702391,2024-02-27,SURVEY,800498,0.4702198261151522,573220,0.33671465603377837,167075,0.09814138861607095,418425,0.24578666123117426
MDG,Madagascar,Alaotra Mangoro,subnational,1234447,2024-02-26,SURVEY,263547,0.21349397746521317,251346,0.20361019954684162,38953,0.03155503280513966,109946,0.08906493760123153
MDG,Madagascar,Amoron I Mania,subnational,859365,2024-02-26,SURVEY,362413,0.4217218527633776,292977,0.34092265800911137,45416,0.05284830291390418,75806,0.08821167110809355
MDG,Madagascar,Analamanga,subnational,4024795,2024-02-26,SURVEY,1055904,0.2623497594287411,1178906,0.2929108190603497,443552,0.11020486757710642,413499,0.10273790342116804
MDG,Madagascar,Analanjirofo,subnational,1244087,2024-02-26,SURVEY,261716,0.21036792442972235,243557,0.19577167834725384,63114,0.05073115847558096,73503,0.05908185729680621
MDG,Madagascar,Androy,subnational,882088,2024-02-26,SURVEY,391243,0.44354191418543276,298280,0.33815220250133776,118512,0.13435394201032097,269722,0.3057767478981689
MDG,Madagascar,Anosy,subnational,807418,2024-02-26,SURVEY,366313,0.45368446083688996,432197,0.5352828398673302,97498,0.1207528194813591,158115,0.19582793546836955
MDG,Madagascar,Atsimo Andrefana,subnational,1582561,2024-02-26,SURVEY,488677,0.30878872915483196,688486,0.4350454737605691,62562,0.039532109647091015,177533,0.11218082588917584
MDG,Madagascar,Atsimo Atsinanana,subnational,1080117,2024-02-26,SURVEY,503895,0.466518904896414,318162,0.2945625335033149,121619,0.11259798706991928,170365,0.1577282831396969
MDG,Madagascar,Atsinanana,subnational,1527185,2024-02-26,SURVEY,472998,0.30971886182748,441448,0.2890599370737665,84995,0.055654696057781734,291205,0.19068089327750076
MDG,Madagascar,Betsiboka,subnational,352773,2024-02-26,SURVEY,98697,0.2797748126982508,124633,0.3532951784858819,18778,0.05322969196112,38066,0.10790508343892531
MDG,Madagascar,Boeny,subnational,961100,2024-02-26,SURVEY,285248,0.2967935545190774,284160,0.29566122151701174,108574,0.11296847362397253,107352,0.11169701383831027
MDG,Madagascar,Bongolava,subnational,549694,2024-02-26,SURVEY,107829,0.19616186460103258,145451,0.26460357944601903,16895,0.030735281811335034,45490,0.08275515768228159
MDG,Madagascar,Diana,subnational,841329,2024-02-26,SURVEY,195043,0.2318272637695836,170367,0.20249747720570666,100516,0.1194728815956659,54655,0.06496271541395211
MDG,Madagascar,Haute Matsiatra,subnational,1441255,2024-02-26,SURVEY,693033,0.48085383918876257,492081,0.34142535498575893,161001,0.11170889259707685,87459,0.060682524087757456
MDG,Madagascar,Ihorombe,subnational,375351,2024-02-26,SURVEY,127390,0.3393889985640108,97372,0.25941585342785817,26244,0.06991857720694061,45207,0.12043926884436168
MDG,Madagascar,Itasy,subnational,880767,2024-02-26,SURVEY,219534,0.24925320771554793,252910,0.2871474521638526,50011,0.05678120320380078,55267,0.06274874297834597
MDG,Madagascar,Melaky,subnational,348053,2024-02-26,SURVEY,96618,0.2775956535355248,92778,0.26656258449745523,5190,0.014911525078077786,25558,0.07343134522615807
MDG,Madagascar,Menabe,subnational,711639,2024-02-26,SURVEY,192432,0.2704067652278754,223070,0.3134594928046383,88360,0.12416407757303914,80959,0.11376414165047166
MDG,Madagascar,Sava,subnational,1178796,2024-02-26,SURVEY,380569,0.3228455135579015,241422,0.2048038846416174,77847,0.06603944950909187,157005,0.1331909846996427
MDG,Madagascar,Sofia,subnational,1498769,2024-02-26,SURVEY,504527,0.3366275923774778,357023,0.238210825017064,82713,0.0551872958883596,156850,0.10465255152728672
MDG,Madagascar,Vakinankaratra,subnational,2167330,2024-02-26,SURVEY,610047,0.28147397950473624,619095,0.2856487013975721,191938,0.08855964749539846,284249,0.13115169355843365
MDG,Madagascar,Vatovavy Fitovinany,subnational,1702391,2024-02-26,SURVEY,786472,0.46198082579148975,603504,0.3545037538379843,215248,0.1264386383621624,439610,0.258230923448256
MDG,Madagascar,Alaotra Mangoro,subnational,1234447,2024-02-25,SURVEY,263547,0.21349397746521317,251346,0.20361019954684162,38953,0.03155503280513966,109946,0.08906493760123153
MDG,Madagascar,Amoron I Mania,subnational,859365,2024-02-25,SURVEY,364024,0.4235964927591885,296796,0.34536663699359405,44305,0.051555529631771235,72078,0.08387355780139986
MDG,Madagascar,Analamanga,subnational,4024795,2024-02-25,SURVEY,1055904,0.2623497594287411,1178906,0.2929108190603497,443552,0.11020486757710642,413499,0.10273790342116804
MDG,Madagascar,Analanjirofo,subnational,1244087,2024-02-25,SURVEY,276805,0.22249649743144972,262303,0.21083975638359698,62641,0.05035097524200529,76705,0.06165563741804785
MDG,Madagascar,Androy,subnational,882088,2024-02-25,SURVEY,391807,0.4441813061735337,297892,0.3377123370910839,118091,0.13387666536672077,270306,0.3064388133610252
MDG,Madagascar,Anosy,subnational,807418,2024-02-25,SURVEY,365171,0.45227007572285977,413463,0.5120804837147549,96124,0.11905109868742089,156850,0.19426121290335366
MDG,Madagascar,Atsimo Andrefana,subnational,1582561,2024-02-25,SURVEY,511766,0.3233783721448968,693115,0.4379704794949452,67432,0.04260939469885639,158646,0.10024637280964209
MDG,Madagascar,Atsimo Atsinanana,subnational,1080117,2024-02-25,SURVEY,502692,0.4654051366657501,324371,0.30031098482849544,123358,0.11420799783727133,172751,0.1599373030884617
MDG,Madagascar,Atsinanana,subnational,1527185,2024-02-25,SURVEY,451596,0.29570454686527936,428572,0.280628738495991,82451,0.05398888035509831,269430,0.1764226338000963
MDG,Madagascar,Betsiboka,subnational,352773,2024-02-25,SURVEY,99382,0.281716571279548,124902,0.35405770849809937,19049,0.05399791286380113,37768,0.10706034758895949
MDG,Madagascar,Boeny,subnational,961100,2024-02-25,SURVEY,267139,0.27795130579544275,282544,0.29397981479554675,105428,0.10969514098428884,103609,0.10780251794818438
MDG,Madagascar,Bongolava,subnational,549694,2024-02-25,SURVEY,108275,0.19697322510342116,148148,0.2695099455333331,17466,0.03177403520285959,44132,0.0802846674695376
MDG,Madagascar,Diana,subnational,841329,2024-02-25,SURVEY,193729,0.23026544906927016,169756,0.20177124525601756,100894,0.11992217075603004,53345,0.06340561024522931
MDG,Madagascar,Haute Matsiatra,subnational,1441255,2024-02-25,SURVEY,703185,0.4878977002681691,488648,0.33904340314517556,142658,0.09898175058322284,111320,0.07723825573129284
MDG,Madagascar,Ihorombe,subnational,375351,2024-02-25,SURVEY,132898,0.3540632634520755,94742,0.2524090784359173,26095,0.06952158054994136,43967,0.11713569432344659
MDG,Madagascar,Itasy,subnational,880767,2024-02-25,SURVEY,224421,0.25480178072066734,253412,0.28771740993929157,49412,0.0561010859584935,54654,0.06205273358334269
MDG,Madagascar,Melaky,subnational,348053,2024-02-25,SURVEY,95795,0.2752310711299716,100935,0.2899989369435115,5027,0.014443204060013991,27265,0.07833580203590937
MDG,Madagascar,Menabe,subnational,711639,2024-02-25,SURVEY,192006,0.2698081471082951,201764,0.2835201555845028,86547,0.1216164375476892,77683,0.109160683998488
MDG,Madagascar,Sava,subnational,1178796,2024-02-25,SURVEY,359871,0.3052869198741767,205409,0.1742532210832069,72534,0.061532299917552824,146736,0.12447955371412862
MDG,Madagascar,Sofia,subnational,1498769,2024-02-25,SURVEY,519846,0.34684864712307234,353863,0.236102428059294,81983,0.054700234923863035,163103,0.1088246420896082
MDG,Madagascar,Vakinankaratra,subnational,2167330,2024-02-25,SURVEY,617151,0.28475174523492036,626291,0.2889689156704332,193372,0.08922134455115205,285528,0.13174182058108364
MDG,Madagascar,Vatovavy Fitovinany,subnational,1702391,2024-02-25,SURVEY,768529,0.45144094394296025,539828,0.3170998906831627,226688,0.13315859870029859,407140,0.23915774930671038
MDG,Madagascar,Alaotra Mangoro,subnational,1234447,2024-02-24,SURVEY,263547,0.21349397746521317,251346,0.20361019954684162,38953,0.03155503280513966,109946,0.08906493760123153
MDG,Madagascar,Amoron I Mania,subnational,859365,2024-02-24,SURVEY,369600,0.43008500462550836,296335,0.34483019438771645,43920,0.051107488464161265,71789,0.08353724627161087
MDG,Madagascar,Analamanga,subnational,4024795,2024-02-24,SURVEY,1055904,0.2623497594287411,1178906,0.2929108190603497,443552,0.11020486757710642,413499,0.10273790342116804
MDG,Madagascar,Analanjirofo,subnational,1244087,2024-02-24,SURVEY,287415,0.2310248399026756,255040,0.2050017402319934,69474,0.05584338377429481,73415,0.059011164029932485
MDG,Madagascar,Androy,subnational,882088,2024-02-24,SURVEY,391807,0.4441813061735337,297892,0.3377123370910839,118091,0.13387666536672077,270306,0.3064388133610252
MDG,Madagascar,Anosy,subnational,807418,2024-02-24,SURVEY,362392,0.4488282401432715,397417,0.49220725819835576,96479,0.11949077181831468,157170,0.19465753797908888
MDG,Madagascar,Atsimo Andrefana,subnational,1582561,2024-02-24,SURVEY,537502,0.33964062048793064,711574,0.44963448486345864,65066,0.04111438739259366,153252,0.09683795401858515
MDG,Madagascar,Atsimo Atsinanana,subnational,1080117,2024-02-24,SURVEY,502692,0.4654051366657501,324371,0.30031098482849544,123358,0.11420799783727133,172751,0.1599373030884617
MDG,Madagascar,Atsinanana,subnational,1527185,2024-02-24,SURVEY,450553,0.29502188667384766,422138,0.2764157584051703,84131,0.05508893814436364,273434,0.17904445106519512
MDG,Madagascar,Betsiboka,subnational,352773,2024-02-24,SURVEY,98027,0.2778755743778577,125624,0.35610435038962734,17281,0.048986155651375714,35836,0.10158373798448293
